date,ind,maxtp,ind.1,mintp,igmin,gmin,ind.2,rain,cbl,wdsp,ind.3,hm,ind.4,ddhm,ind.5,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
21-May-04,0,14.7,0,1.3, , ,0,0,1020.8,5.2,0,11,0,30,0,20, , , , , , ,1918
22-May-04,0,16.5,0,3, , ,0,0,1023.5,3.7,0,7,0,40,0,16, , , , , , ,2192
23-May-04,0,19.2,0,1.3, , ,0,0,1022.8,2.9,0,7,0,170,0,11, , , , , , ,2556
24-May-04,0,18.1,0,6.2, , ,0,0,1020.3,3.4,0,7,0,30,0,11, , , , , , ,1716
25-May-04,0,17.8,0,3.7, , ,0,0,1016.8,3.6,0,9,0,130,0,14, , , , , , ,1747
26-May-04,0,19.1,0,4.3, , ,0,0,1013.2,3,0,8,0,110,0,13, , , , , , ,2260
27-May-04,0,18.1,0,3.7, , ,0,4,1012,7.3,0,17,0,150,0,23, , , , , , ,2328
28-May-04,0,18.1,0,10.1, , ,0,3,1008.8,11.3,0,20,0,160,0,32, , , , , , ,1710
29-May-04,0,18.3,0,8.6, , ,0,1.6,1009,10,0,19,0,170,0,26, , , , , , ,2487
30-May-04,0,17.5,0,7, , ,0,2.5,1010.3,4.4,0,12,0,240,0,16, , , , , , ,1521
31-May-04,0,14.2,0,6.9, , ,0,6.8,1006.8,6.6,0,13,0,120,0,21, , , , , , ,840
01-Jun-04,0,19.8,0,9.8, , ,0,0,1011.8,7.5,0,12,0,310,0,21, , , , , , ,2643
02-Jun-04,0,19,0,7.5, , ,0,0,1020.8,3.5,0,8,0,300,0,14, , , , , , ,2265
03-Jun-04,0,19.3,0,12.2, , ,0,0.1,1020,6.3,0,13,0,280,0,18, , , , , , ,670
04-Jun-04,0,21.8,0,14.5, , ,0,0,1016.5,8.3,0,14,0,280,0,19, , , , , , ,2012
05-Jun-04,0,21.4,0,13.8, , ,0,0.1,1013.7,3.6,0,11,0,180,0,14, , , , , , ,1410
06-Jun-04,0,21.6,0,12.7, , ,0,0,1009.9,4.6,0,9,0,290,0,12, , , , , , ,1712
07-Jun-04,0,21.3,0,12.1, , ,0,0.2,1008.2,5.6,0,10,0,140,0,17, , , , , , ,1474
08-Jun-04,0,20.1,0,12.6, , ,0,0,1007,7.1,0,14,0,170,0,20, , , , , , ,1533
09-Jun-04,0,21.2,0,12.6, , ,0,4.8,1007.8,10.2,0,17,0,170,0,24, , , , , , ,2178
10-Jun-04,0,19.6,0,11.1, , ,8, ,1006.5,10.6,0,19,0,220,0,29, , , , , , ,2230
11-Jun-04,0,18.4,0,9.2, , ,0,0.3,1012.1,10.8,0,20,0,250,0,26, , , , , , ,2093
12-Jun-04,0,19.8,0,9.3, , ,0,0,1019.9,4.2,0,9,0,290,0,14, , , , , , ,1744
13-Jun-04,0,24.2,0,11.4, , ,0,0,1025.5,4.7,0,12,0,280,0,17, , , , , , ,1546
14-Jun-04,0,24.7,0,10, , ,0,0,1024.8,7.4,0,15,0,280,0,23, , , , , , ,3069
15-Jun-04,0,22.1,0,11.6, , ,0,0,1020.1,6,0,11,0,290,0,15, , , , , , ,1399
16-Jun-04,0,24.8,0,12, , ,8, ,1012.7,8.8,0,17,0,260,0,23, , , , , , ,3048
17-Jun-04,0,17.4,0,10, , ,0,0,1007.4,9.7,0,16,0,270,0,23, , , , , , ,1077
18-Jun-04,0,15.9,0,6.3, , ,0,12.8,1005.8,6.2,0,15,0,340,0,24, , , , , , ,1762
19-Jun-04,0,16.2,0,4.1, , ,0,0.1,1005.4,6.5,0,14,0,330,0,25, , , , , , ,1872
20-Jun-04,0,16.1,0,7.9, , ,0,1.7,1001.4,6.3,0,13,0,350,0,21, , , , , , ,2053
21-Jun-04,0,18.2,0,6.1, , ,0,0,1001.5,3.9,0,10,0,210,0,15, , , , , , ,2173
22-Jun-04,0,15.4,0,8.1, , ,0,16.9,991.4,7.9,0,17,0,70,0,30, , , , , , ,793
23-Jun-04,0,14.7,0,8.8, , ,0,6.8,989.1,10.1,0,21,0,290,0,33, , , , , , ,988
24-Jun-04,0,15.9,0,8, , ,0,1.4,1004.2,10.2,0,18,0,280,0,27, , , , , , ,2229
25-Jun-04,0,18.3,0,4.5, , ,0,0,1008.5,6.5,0,14,0,170,0,20, , , , , , ,2922
26-Jun-04,0,21.1,0,11.1, , ,0,6.1,1001.9,11.6,0,21,0,190,0,31, , , , , , ,1936
27-Jun-04,0,18.4,0,8.9, , ,0,0.6,1008.3,9,0,17,0,190,0,23, , , , , , ,1835
28-Jun-04,0,17.7,0,7.2, , ,0,3.7,1015.5,8.2,0,17,0,190,0,25, , , , , , ,1655
29-Jun-04,0,17.4,0,11, , ,0,0,1011.4,9.3,0,17,0,190,0,25, , , , , , ,1101
30-Jun-04,0,17.9,0,9.8, , ,0,2.1,1003.6,10.7,0,18,0,260,0,27, , , , , , ,1856
01-Jul-04,0,18.1,0,8.1, , ,0,0.8,1000.9,8.4,0,16,0,240,0,24, , , , , , ,1777
02-Jul-04,0,16.4,0,9.3, , ,0,1.5,998.7,11.2,0,21,0,240,0,30, , , , , , ,1405
03-Jul-04,0,19.2,0,9.9, , ,0,0.1,1003.3,10.4,0,17,0,250,0,23, , , , , , ,2088
04-Jul-04,0,17.2,0,7.5, , ,0,1.7,1008.3,5.2,0,12,0,320,0,18, , , , , , ,1982
05-Jul-04,0,18.6,0,5.6, , ,0,0,1013.4,3.6,0,9,0,260,0,13, , , , , , ,2072
06-Jul-04,4, ,4, , , ,8, , , ,0,10,0,120,0,15, , , , , , , 
07-Jul-04,4, ,4, , , ,8, , , ,0,14,0,10,0,23, , , , , , , 
15-Jul-04,0,20.9,0,14.3, , ,0,7.1,1006.6,3.1,0,7,0,270,0,11, , , , , , ,851
16-Jul-04,0,20,0,10.3, , ,0,0.2,1004.7,5.7,0,11,0,190,0,16, , , , , , ,1367
17-Jul-04,0,19.3,0,8.4, , ,0,3.7,1003.5,5.7,0,15,0,250,0,21, , , , , , ,1648
18-Jul-04,0,19.1,0,7.4, , ,0,0,1007.2,4.9,0,10,0,170,0,18, , , , , , ,1777
19-Jul-04,0,19.9,0,7.3, , ,0,1.1,1006,6.9,0,14,0,170,0,20, , , , , , ,1742
20-Jul-04,0,18.9,0,11.6, , ,0,2.5,1000.5,10,0,17,0,150,0,29, , , , , , ,898
21-Jul-04,0,20.9,0,11.8, , ,0,0,1003.1,8.5,0,14,0,180,0,20, , , , , , ,1660
22-Jul-04,0,23.2,0,9.7, , ,0,1.4,1008.3,7.3,0,15,0,180,0,21, , , , , , ,1956
23-Jul-04,0,20.7,0,8.3, , ,0,0,1014.7,7.2,0,14,0,250,0,20, , , , , , ,1922
24-Jul-04,0,18,0,8.2, , ,0,0,1018.1,7.9,0,16,0,260,0,22, , , , , , ,1155
25-Jul-04,0,17,0,11.5, , ,0,0,1014.5,9.4,0,14,0,300,0,22, , , , , , ,430
26-Jul-04,0,19.3,0,13.6, , ,0,0,1012.5,7.1,0,11,0,290,0,17, , , , , , ,534
27-Jul-04,0,21.8,0,14.6, , ,0,0,1013,3.4,0,8,0,120,0,11, , , , , , ,976
28-Jul-04,0,20.8,0,14.2, , ,0,0.1,1009.4,6.3,0,12,0,190,0,17, , , , , , ,1090
29-Jul-04,0,21.2,0,10.8, , ,0,4,1006.4,7.1,0,14,0,160,0,21, , , , , , ,703
30-Jul-04,0,20.7,0,6.6, , ,8, ,1012.6,3.6,0,9,0,140,0,13, , , , , , ,1745
31-Jul-04,0,23.6,0,10.3, , ,0,0.3,1014.5,3.3,0,9,0,130,0,15, , , , , , ,1948
01-Aug-04,0,25.4,0,10.5, , ,0,0.3,1010.8,5.1,0,10,0,140,0,16, , , , , , ,1891
02-Aug-04,0,24.5,0,14.1, , ,0,0.2,1003.9,7.3,0,15,0,140,0,23, , , , , , ,1606
03-Aug-04,0,20.1,0,12.7, , ,0,12.2,1004.6,4.5,0,10,0,320,0,18, , , , , , ,540
04-Aug-04,0,18.7,0,12.4, , ,0,1,1007.5,5,0,10,0,330,0,15, , , , , , ,652
05-Aug-04,0,21.8,0,14.9, , ,0,5.2,1004.6,7.3,0,15,0,180,0,21, , , , , , ,1468
06-Aug-04,0,22.3,0,12.9, , ,0,0.1,1004.9,4.2,0,8,0,250,0,12, , , , , , ,1370
07-Aug-04,0,21.9,0,10.3, , ,0,0,1000.7,7.8,0,16,0,130,0,25, , , , , , ,1137
08-Aug-04,0,19.2,0,14.8, , ,0,11.1,991.1,12.3,0,19,0,160,0,27, , , , , , ,882
09-Aug-04,0,22.8,0,10.8, , ,0,0,997.7,5.8,0,13,0,200,0,18, , , , , , ,1795
10-Aug-04,0,23.4,0,8.2, , ,0,0.1,999.9,4.5,0,11,0,150,0,17, , , , , , ,1554
11-Aug-04,0,21.4,0,12.6, , ,0,2.4,997.8,5.3,0,11,0,100,0,19, , , , , , ,1279
12-Aug-04,0,20.6,0,12.8, , ,0,15.5,994.1,4.8,0,9,0,120,0,16, , , , , , ,1339
13-Aug-04,0,24,0,10.9, , ,0,0.1,1001.2,3.2,0,9,0,330,0,13, , , , , , ,1269
14-Aug-04,0,23.4,0,15, , ,0,0,1007.6,5.5,0,14,0,150,0,19, , , , , , ,1509
15-Aug-04,0,22.8,0,13.6, , ,0,25.5,1004,7.4,0,14,0,190,0,21, , , , , , ,1326
16-Aug-04,0,19.9,0,13.1, , ,0,1,995.2,4.4,0,12,0,190,0,16, , , , , , ,1219
17-Aug-04,0,21.9,0,12.2, , ,0,2,989.3,5.3,0,13,0,220,0,17, , , , , , ,1790
18-Aug-04,0,21.6,0,12.3, , ,0,15.1,985,3.8,0,11,0,260,0,19, , , , , , ,1168
19-Aug-04,0,18.9,0,12.9, , ,0,5.6,989.7,9.6,0,17,0,250,0,24, , , , , , ,708
20-Aug-04,0,18.9,0,9.2, , ,0,0,1001.9,9.4,0,17,0,340,0,26, , , , , , ,1891
21-Aug-04,0,17.5,0,6.3, , ,0,0,1010.7,4.2,0,9,0,190,0,13, , , , , , ,1559
22-Aug-04,0,15.2,0,11.9, , ,0,22.8,1004.2,9,0,15,0,140,0,23, , , , , , ,378
23-Aug-04,0,19.5,0,12.9, , ,0,5.2,996.7,5.1,0,12,0,120,0,18, , , , , , ,974
24-Aug-04,0,19.2,0,11.6, , ,0,1.2,998.3,7.1,0,17,0,270,0,21, , , , , , ,1297
25-Aug-04,0,18.9,0,11.6, , ,0,0.5,1005.9,7,0,14,0,320,0,24, , , , , , ,1171
26-Aug-04,0,17.8,0,12.4, , ,0,0.6,1007,9.5,0,16,0,190,0,24, , , , , , ,980
27-Aug-04,0,18.9,0,11.5, , ,0,0.8,1003,7.5,0,14,0,260,0,19, , , , , , ,1307
28-Aug-04,0,17.8,0,10.4, , ,0,0,1004,6.6,0,12,0,270,0,17, , , , , , ,890
29-Aug-04,0,18,0,12.2, , ,0,0.6,1002.6,12.2,0,22,0,250,0,30, , , , , , ,1482
30-Aug-04,0,18,0,7.9, , ,0,0,1010.4,8.1,0,13,0,290,0,21, , , , , , ,1361
31-Aug-04,0,20,0,5, , ,0,0,1012.2,3.7,0,8,0,220,0,12, , , , , , ,1793
01-Sep-04,0,16.5,0,7.8, , ,0,0.1,1007.1,5.7,0,14,0,180,0,20, , , , , , ,604
02-Sep-04,0,17.9,0,11.2, , ,0,0.5,1006.7,4.3,0,8,0,240,0,11, , , , , , ,725
03-Sep-04,0,20.5,0,8.4, , ,0,0,1011.2,10.1,0,16,0,180,0,24, , , , , , ,750
04-Sep-04,0,24.7,0,15.5, , ,0,0,1017.7,5.9,0,11,0,180,0,15, , , , , , ,1663
05-Sep-04,4, ,4, , , ,8, , , ,0,8,0,160,0,12, , , , , , , 
07-Sep-04,0,22.2,0,10.4, , ,0,0,1026.1,3.9,0,10,0,110,0,15, , , , , , ,1760
08-Sep-04,4, ,4, , , ,8, , , ,0,4,0,100,0,6, , , , , , , 
17-Sep-04,0,18.1,0,10.1, , ,0,0.5, ,10.5,0,19,0,180,0,31, , , , , , ,866
18-Sep-04,0,16.3,0,9.1, , ,0,8.9, ,10.9,0,20,0,240,0,27, , , , , , ,1349
19-Sep-04,0,15.8,0,7.9, , ,0,3.8, ,11.1,0,20,0,200,0,29, , , , , , ,691
20-Sep-04,0,15.6,0,10, , ,0,0.5, ,15.2,0,26,0,260,0,36, , , , , , ,926
21-Sep-04,4, ,4, , , ,8, , , ,0,17,0,260,0,24, , , , , , , 
22-Sep-04,0,18.1,0,11.8, , ,0,0.4,1011.2,15,0,21,0,280,0,31, , , , , , ,994
23-Sep-04,0,16.3,0,7.9, , ,0,0.4,1011.7,10,0,21,0,270,0,29, , , , , , ,1016
24-Sep-04,0,13.8,0,7.2, , ,0,0.1,1018.1,5.4,0,10,0,320,0,16, , , , , , ,1054
25-Sep-04,0,18.6,0,11.5, , ,0,0.5,1016.7,7,0,12,0,260,0,17, , , , , , ,476
26-Sep-04,0,19.2,0,12.9, , ,0,0,1015.6,8.5,0,16,0,250,0,23, , , , , , ,700
27-Sep-04,0,18,0,14.4, , ,0,0,1014.8,7.1,0,11,0,260,0,17, , , , , , ,586
28-Sep-04,0,17,0,12.5, , ,0,1.5,1011.4,7,0,14,0,240,0,22, , , , , , ,387
29-Sep-04,0,16.2,0,12.5, , ,0,11,1006.6,7.3,0,13,0,160,0,19, , , , , , ,337
30-Sep-04,0,16,0,11.6, , ,0,3.4,1007.8,5.6,0,12,0,300,0,20, , , , , , ,803
01-Oct-04,0,16.1,0,8.4, , ,0,7.1,1004.6,10,0,19,0,250,0,27, , , , , , ,629
02-Oct-04,0,15.2,0,7.3, , ,0,4.2,1002.5,11.3,0,19,0,240,0,27, , , , , , ,1069
03-Oct-04,0,15.5,0,7.2, , ,0,9.2,994.9,8.5,0,19,0,180,0,27, , , , , , ,195
04-Oct-04,0,14.2,0,6.7, , ,0,5.3,991.1,11.4,0,20,0,200,0,30, , , , , , ,1053
05-Oct-04,0,14.1,0,7.6, , ,0,0.4,995.6,12.2,0,22,0,210,0,33, , , , , , ,648
06-Oct-04,0,12.6,0,6.5, , ,0,4.6,1003.1,9.8,0,15,0,250,0,21, , , , , , ,930
07-Oct-04,0,14.7,0,5.9, , ,0,0.1,1009.1,4.6,0,14,0,270,0,20, , , , , , ,895
08-Oct-04,0,14.8,0,5.2, , ,0,0.2,1014.1,5,0,10,0,10,0,16, , , , , , ,541
09-Oct-04,0,13.1,0,3.1, , ,0,0.1,1013.7,6.7,0,13,0,70,0,23, , , , , , ,718
10-Oct-04,0,13.5,0,8.1, , ,0,0,1009.8,6.1,0,12,0,40,0,21, , , , , , ,584
11-Oct-04,0,13.5,0,5.7, , ,0,0,1008.7,4.5,0,9,0,60,0,14, , , , , , ,408
12-Oct-04,0,13.5,0,5.4, , ,0,0,1002.3,2.5,0,6,0,120,0,9, , , , , , ,592
13-Oct-04,0,12.8,0,4.3, , ,0,7.2,993,5.3,0,11,0,160,0,19, , , , , , ,652
14-Oct-04,0,11.1,0,4.7, , ,0,2.4,990.5,6.2,0,13,0,320,0,22, , , , , , ,575
15-Oct-04,0,12,0,3.3, , ,0,0.1,991.8,6,0,10,0,280,0,16, , , , , , ,803
16-Oct-04,0,12.7,0,3.3, , ,0,0.9,994.9,6.9,0,12,0,330,0,20, , , , , , ,346
17-Oct-04,0,12.7,0,7, , ,0,0,1000.5,7.3,0,12,0,340,0,21, , , , , , ,559
18-Oct-04,0,12.7,0,4.2, , ,0,0.1,997.6,6.1,0,13,0,260,0,18, , , , , , ,646
19-Oct-04,0,9.7,0,2.5, , ,0,2.4,989.8,5,0,13,0,240,0,19, , , , , , ,623
20-Oct-04,0,7.5,0,2.7, , ,0,18.6,985.2,6.1,0,17,0,280,0,24, , , , , , ,169
21-Oct-04,0,12.8,0,2, , ,0,0.3,987.5,12.2,0,24,0,210,0,33, , , , , , ,638
22-Oct-04,0,12.5,0,6.4, , ,0,15.1,989.3,4.5,0,14,0,180,0,20, , , , , , ,174
23-Oct-04,0,12.5,0,6.9, , ,0,7.7,988.3,4.4,0,10,0,220,0,15, , , , , , ,148
24-Oct-04,0,14.7,0,8.8, , ,0,2.4,980.2,12.1,0,20,0,160,0,31, , , , , , ,405
25-Oct-04,0,11.9,0,4.7, , ,0,0.3,991.2,10.6,0,18,0,270,0,27, , , , , , ,723
26-Oct-04,0,11.7,0,2.3, , ,0,0.3,997.8,6.1,0,13,0,160,0,20, , , , , , ,483
27-Oct-04,0,12.6,0,9, , ,0,20.5,979.7,13.2,0,23,0,90,0,38, , , , , , ,122
28-Oct-04,0,13.1,0,7.6, , ,0,37.2,970.1,12.6,0,20,0,140,0,31, , , , , , ,331
29-Oct-04,0,14.6,0,10.3, , ,0,12.4,982.5,7.3,0,14,0,80,0,24, , , , , , ,296
30-Oct-04,0,12.1,0,6.1, , ,0,0,1002.5,6.4,0,11,0,340,0,17, , , , , , ,243
31-Oct-04,0,8.4,0,5.7, , ,0,0.3,1015.5,3.2,0,7,0,320,0,9, , , , , , ,176
01-Nov-04,0,11.1,0,6.8, , ,0,0,1016.5,2.5,0,5,0,350,0,9, , , , , , ,220
02-Nov-04,0,12.3,0,6.9, , ,0,0,1009.3,3.1,0,8,0,100,0,15, , , , , , ,256
03-Nov-04,0,13.5,0,5, , ,0,0.2,1005.2,4.9,0,11,0,280,0,18, , , , , , ,376
04-Nov-04,0,12.2,0,3.8, , ,0,0.1,1014.2,6.9,0,15,0,260,0,21, , , , , , ,481
05-Nov-04,0,11.2,0,8.2, , ,0,0,1023.3,6.1,0,11,0,270,0,16, , , , , , ,221
06-Nov-04,0,14.2,0,9.1, , ,0,0,1023.4,7.3,0,11,0,260,0,19, , , , , , ,314
07-Nov-04,0,11.9,0,8.3, , ,0,0,1020.1,5.2,0,9,0,290,0,14, , , , , , ,195
08-Nov-04,0,11.8,0,8.9, , ,0,1.3,1014.9,5.6,0,10,0,310,0,16, , , , , , ,177
09-Nov-04,0,10.8,0,7.3, , ,0,0.3,1012.6,9.1,0,16,0,300,0,27, , , , , , ,475
10-Nov-04,0,10.4,0,6.3, , ,0,0,1016.7,7.9,0,14,0,310,0,22, , , , , , ,461
11-Nov-04,0,11.9,0,7.2, , ,0,0.1,1018.4,3.7,0,11,0,270,0,15, , , , , , ,105
12-Nov-04,0,13.4,0,3.7, , ,0,0.4,1021.9,9.4,0,19,0,320,0,32, , , , , , ,347
13-Nov-04,0,8.8,0,0.1, , ,0,0,1031,3.5,0,8,0,320,0,13, , , , , , ,495
14-Nov-04,0,9,0,2.1, , ,0,0,1029.2,5.1,0,10,0,250,0,14, , , , , , ,193
15-Nov-04,0,10.9,0,6.9, , ,0,0,1022.5,7.2,0,11,0,280,0,17, , , , , , ,178
16-Nov-04,0,12.6,0,8.9, , ,0,0.1,1019,8.8,0,16,0,250,0,22, , , , , , ,137
17-Nov-04,0,13.2,0,9.2, , ,0,0.6,1015.1,12,0,20,0,270,0,29, , , , , , ,119
18-Nov-04,0,9.7,0,2.5, , ,0,9.5,1005.5,5.5,0,16,0,320,0,24, , , , , , ,53
19-Nov-04,0,4.6,0,1.2, , ,0,0,1015.4,4.1,0,10,0,270,0,15, , , , , , ,352
20-Nov-04,0,7.5,0,1.6, , ,0,18,1014.2,6.7,0,12,0,120,0,20, , , , , , ,86
21-Nov-04,0,12.9,0,7.4, , ,0,0.2,1008.5,8.3,0,15,0,180,0,21, , , , , , ,193
22-Nov-04,0,13.3,0,9.4, , ,0,0.1,1012.2,8.3,0,17,0,280,0,23, , , , , , ,247
23-Nov-04,0,11.5,0,9.2, , ,0,0,1019.1,3.6,0,7,0,150,0,9, , , , , , ,165
24-Nov-04,0,12.3,0,7.8, , ,0,0,1018.2,6.1,0,10,0,160,0,14, , , , , , ,188
25-Nov-04,0,12.1,0,10.7, , ,0,1.3,1011.5,8.6,0,14,0,170,0,21, , , , , , ,86
26-Nov-04,0,11.1,0,2.7, , ,0,6.9,1012.5,4.7,0,10,0,340,0,17, , , , , , ,279
27-Nov-04,0,10.7,0,1.7, , ,0,0.8,1013.5,5.6,0,11,0,220,0,15, , , , , , ,234
28-Nov-04,0,7.7,0,-0.1, , ,0,0.1,1013.8,6.4,0,14,0,330,0,21, , , , , , ,382
29-Nov-04,0,6.6,0,-0.5, , ,0,0,1011.1,3.3,0,6,0,180,0,8, , , , , , ,363
30-Nov-04,0,10.2,0,2.6, , ,0,1.6,1002.1,5.1,0,14,0,180,0,20, , , , , , ,240
01-Dec-04,0,6.7,0,2.6, , ,0,0.1,1003.8,4.4,0,7,0,0,0,12, , , , , , ,110
02-Dec-04,0,2.6,0,-1.3, , ,0,0,1009.8,2.6,0,6,0,0,0,8, , , , , , ,170
03-Dec-04,0,10,0,2, , ,0,0,1015,4.6,0,9,0,150,0,13, , , , , , ,109
04-Dec-04,0,10.1,0,4.1, , ,0,0,1019.8,7.1,0,12,0,220,0,18, , , , , , ,222
05-Dec-04,0,11.7,0,6.6, , ,0,0.1,1020.9,5.9,0,11,0,190,0,15, , , , , , ,161
06-Dec-04,0,11.5,0,6.3, , ,0,0.2,1016.9,7.7,0,18,0,200,0,28, , , , , , ,179
07-Dec-04,0,9.7,0,1.5, , ,0,0.1,1020.7,2.8,0,7,0,150,0,10, , , , , , ,194
08-Dec-04,0,11.3,0,8, , ,0,0.5,1019,8.1,0,12,0,160,0,16, , , , , , ,145
09-Dec-04,0,10.3,0,8.3, , ,0,0,1014,10.9,0,16,0,150,0,24, , , , , , ,110
10-Dec-04,0,10.8,0,8.4, , ,0,0.3,1012.6,5.9,0,14,0,180,0,19, , , , , , ,64
11-Dec-04,0,11.2,0,8.4, , ,0,0.3,1017,4.9,0,10,0,170,0,14, , , , , , ,66
12-Dec-04,0,9.6,0,6.4, , ,0,0,1018,6.1,0,11,0,120,0,15, , , , , , ,45
13-Dec-04,0,9,0,6.7, , ,0,0.4,1015.2,6,0,12,0,190,0,16, , , , , , ,47
14-Dec-04,0,12.1,0,9, , ,0,1.8,1008.5,12.3,0,16,0,170,0,23, , , , , , ,24
15-Dec-04,0,12.2,0,3.1, , ,0,3.3,1006.2,6.1,0,13,0,210,0,21, , , , , , ,287
16-Dec-04,0,9.2,0,6.2, , ,0,2.3,996.6,14.5,0,27,0,270,0,39, , , , , , ,279
17-Dec-04,0,6.8,0,2.1, , ,0,7,994.7,9.6,0,20,0,290,0,29, , , , , , ,292
18-Dec-04,0,5.9,0,2.5, , ,0,18.4,998.8,6.3,0,11,0,240,0,19, , , , , , ,44
19-Dec-04,0,6,0,-1.8, , ,0,1.2,1003.9,4.4,0,12,0,70,0,20, , , , , , ,285
20-Dec-04,0,7.6,0,-1.2, , ,0,0.3,1010.1,8.4,0,19,0,260,0,27, , , , , , ,297
21-Dec-04,0,7.7,0,0.9, , ,0,2.8,1016.7,7.5,0,15,0,320,0,24, , , , , , ,304
22-Dec-04,0,12.3,0,7.7, , ,0,3.4,1008.4,14.9,0,20,0,280,0,32, , , , , , ,99
23-Dec-04,0,11.8,0,7.6, , ,0,0.2,1003.3,16.4,0,26,0,270,0,40, , , , , , ,94
24-Dec-04,0,7.7,0,1.5, , ,0,1.7,992.9,12.4,0,22,0,230,0,31, , , , , , ,143
25-Dec-04,0,3.3,0,0.2, , ,0,1.5,994,11,0,17,0,280,0,30, , , , , , ,267
26-Dec-04,0,5.7,0,-0.3, , ,0,0,1008.3,7.2,0,12,0,320,0,23, , , , , , ,260
27-Dec-04,0,9.8,0,-0.1, , ,0,4.1,1003.9,10.9,0,26,0,270,0,41, , , , , , ,91
28-Dec-04,0,6.7,0,1.3, , ,0,0,1006.3,10.5,0,16,0,250,0,26, , , , , , ,323
29-Dec-04,0,12.7,0,2.4, , ,0,0.5,1016,7.7,0,15,0,190,0,22, , , , , , ,89
30-Dec-04,0,13.4,0,9, , ,0,0.9,1014.5,8.4,0,14,0,210,0,23, , , , , , ,176
31-Dec-04,0,11.1,0,5.5, , ,0,0.5,1013.9,6.5,0,12,0,240,0,17, , , , , , ,132
01-Jan-05,0,11.6,0,1.6, , ,0,4.3,1005.9,15.6,0,35,0,210,0,61, , , , , , ,162
02-Jan-05,0,7.6,0,2.2, , ,0,0.1,1017.3,10.3,0,16,0,260,0,23, , , , , , ,341
03-Jan-05,0,10.4,0,5.6, , ,0,0,1017,11.4,0,22,0,190,0,30, , , , , , ,128
04-Jan-05,0,10.6,0,3.2, , ,0,2,1009.8,12,0,27,0,180,0,37, , , , , , ,302
05-Jan-05,0,9.4,0,3.5, , ,0,4.4,1009.2,11.5,0,25,0,210,0,37, , , , , , ,127
06-Jan-05,0,12.9,0,4, , ,0,0.1,1010,12.4,0,25,0,200,0,37, , , , , , ,167
07-Jan-05,0,13.3,0,10.6, , ,0,25.5,993.1,22.2,0,27,0,210,0,43, , , , , , ,93
08-Jan-05,0,12.1,0,1.9, , ,0,4.5,993.5,18.9,0,37,0,220,0,62, , , , , , ,318
09-Jan-05,0,13.1,0,6.2, , ,0,2.1,998,16.2,0,27,0,200,0,38, , , , , , ,60
10-Jan-05,0,13,0,6.1, , ,0,0.1,997.4,12.3,0,29,0,210,0,45, , , , , , ,342
11-Jan-05,0,12.1,0,3.3, , ,0,3.8,995.9,20.2,0,31,0,170,0,46, , , , , , ,210
12-Jan-05,0,7.6,0,1.8, , ,0,0.9,1009.9,14.6,0,27,0,230,0,39, , , , , , ,361
13-Jan-05,0,8.4,0,0.3, , ,0,0,1017,5.5,0,9,0,110,0,14, , , , , , ,363
14-Jan-05,0,11.5,0,6.9, , ,0,3.4,1009.2,12.2,0,18,0,160,0,27, , , , , , ,73
15-Jan-05,0,11.8,0,7.5, , ,0,1.3,1005.3,13.4,0,20,0,170,0,29, , , , , , ,58
16-Jan-05,0,9.7,0,7.8, , ,0,1.2,1005.7,9.8,0,16,0,250,0,24, , , , , , ,346
17-Jan-05,0,10.4,0,0.6, , ,0,3.8,996.3,12.4,0,24,0,250,0,33, , , , , , ,214
18-Jan-05,0,6.2,0,-0.2, , ,0,4,996,14.9,0,25,0,260,0,34, , , , , , ,284
19-Jan-05,0,12.2,0,5, , ,0,2.7,1005.3,12.1,0,23,0,280,0,35, , , , , , ,228
20-Jan-05,0,12,0,8, , ,0,0.7,1005.6,20.5,0,32,0,270,0,46, , , , , , ,263
21-Jan-05,0,8.1,0,4.2, , ,0,7.4,1010.7,4.6,0,11,0,300,0,19, , , , , , ,88
22-Jan-05,0,6.5,0,2.4, , ,0,13.1,1012.7,6.8,0,13,0,10,0,20, , , , , , ,90
23-Jan-05,0,4.9,0,-1.2, , ,0,0,1024.9,6,0,11,0,0,0,15, , , , , , ,462
24-Jan-05,0,5.4,0,0, , ,0,0,1030.8,6.6,0,11,0,350,0,17, , , , , , ,363
25-Jan-05,0,7.3,0,1.8, , ,0,1.7,1029.2,7.9,0,13,0,330,0,21, , , , , , ,216
26-Jan-05,0,8.6,0,5.3, , ,0,1.3,1029.6,6.6,0,10,0,330,0,15, , , , , , ,128
27-Jan-05,0,6.9,0,4.9, , ,0,0.3,1026.1,8.7,0,13,0,330,0,20, , , , , , ,154
28-Jan-05,0,8.8,0,5.7, , ,0,0.1,1021.9,10.2,0,15,0,340,0,24, , , , , , ,204
29-Jan-05,0,8.8,0,5.6, , ,0,0,1025.2,5.8,0,11,0,340,0,17, , , , , , ,178
30-Jan-05,0,8.2,0,5.9, , ,0,0.2,1030.1,7.4,0,12,0,330,0,20, , , , , , ,204
31-Jan-05,0,9.6,0,6.1, , ,0,0,1031.4,8.6,0,13,0,330,0,22, , , , , , ,223
01-Feb-05,0,8.5,0,5.2, , ,0,0.1,1032.6,7.8,0,11,0,330,0,18, , , , , , ,146
02-Feb-05,0,10,0,4, , ,0,0.2,1032.9,3.7,0,9,0,310,0,13, , , , , , ,228
